FID,Province,Municipali,CAT_B,WardNo,District,DistrictCo,Date,WardID,WardLabel,Shape__Area,Shape__Length
163,Western Cape,City of Cape Town Metropolitan Municipality,CPT,109,City of Cape Town,CPT,11/24/2020 12:00:00 AM,19100109,CPT_109,43078195.9580078,32675.83225764
164,Western Cape,City of Cape Town Metropolitan Municipality,CPT,110,City of Cape Town,CPT,11/24/2020 12:00:00 AM,19100110,CPT_110,5142028.09326172,15719.9590382739
165,Western Cape,City of Cape Town Metropolitan Municipality,CPT,111,City of Cape Town,CPT,11/24/2020 12:00:00 AM,19100111,CPT_111,14153895.2700195,20693.8634092546
166,Western Cape,City of Cape Town Metropolitan Municipality,CPT,112,City of Cape Town,CPT,11/24/2020 12:00:00 AM,19100112,CPT_112,15884094.465332,25055.4817094526
167,Western Cape,City of Cape Town Metropolitan Municipality,CPT,113,City of Cape Town,CPT,11/24/2020 12:00:00 AM,19100113,CPT_113,25417063.0151367,25066.4123538374
168,Western Cape,City of Cape Town Metropolitan Municipality,CPT,114,City of Cape Town,CPT,11/24/2020 12:00:00 AM,19100114,CPT_114,19572627.1459961,21151.47318236
169,Western Cape,City of Cape Town Metropolitan Municipality,CPT,115,City of Cape Town,CPT,11/24/2020 12:00:00 AM,19100115,CPT_115,17956411.7641602,63756.7205981502
170,Western Cape,City of Cape Town Metropolitan Municipality,CPT,116,City of Cape Town,CPT,11/24/2020 12:00:00 AM,19100116,CPT_116,4848403.60302734,11132.574009436
171,Western Cape,Drakenstein Local Municipality,WC023,1,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203001,WC023_1,272800432.083496,117318.45578468
172,Western Cape,Drakenstein Local Municipality,WC023,2,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203002,WC023_2,3899172.59814453,10639.3008877751
173,Western Cape,Drakenstein Local Municipality,WC023,3,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203003,WC023_3,287572643.76416,125669.880903923
174,Western Cape,Drakenstein Local Municipality,WC023,4,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203004,WC023_4,7742831.30957031,14590.0778325997
175,Western Cape,Drakenstein Local Municipality,WC023,5,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203005,WC023_5,576163.181640625,3490.32334268806
176,Western Cape,Drakenstein Local Municipality,WC023,6,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203006,WC023_6,465292.952148438,3224.44085937192
177,Western Cape,Drakenstein Local Municipality,WC023,7,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203007,WC023_7,1632374.48144531,7046.46027054927
178,Western Cape,Drakenstein Local Municipality,WC023,8,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203008,WC023_8,383541.331054688,5054.49348862001
179,Western Cape,Drakenstein Local Municipality,WC023,9,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203009,WC023_9,1289322.61181641,7189.83631170484
180,Western Cape,Drakenstein Local Municipality,WC023,10,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203010,WC023_10,1258185.64404297,5976.57740300195
181,Western Cape,Drakenstein Local Municipality,WC023,11,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203011,WC023_11,6652544.02539063,15095.6987306206
182,Western Cape,Drakenstein Local Municipality,WC023,12,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203012,WC023_12,658179.200195313,3898.0700115636
183,Western Cape,Drakenstein Local Municipality,WC023,13,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203013,WC023_13,1066008.54345703,4962.470238746
184,Western Cape,Drakenstein Local Municipality,WC023,14,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203014,WC023_14,1370670.11132813,5916.78534793943
185,Western Cape,Drakenstein Local Municipality,WC023,15,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203015,WC023_15,51969915.5444336,58274.9032014729
186,Western Cape,Drakenstein Local Municipality,WC023,16,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203016,WC023_16,1764619.99804688,8378.25860517075
187,Western Cape,Drakenstein Local Municipality,WC023,17,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203017,WC023_17,28180733.4331055,27063.7929305161
188,Western Cape,Drakenstein Local Municipality,WC023,18,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203018,WC023_18,192466997.31543,134317.726234821
189,Western Cape,Drakenstein Local Municipality,WC023,19,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203019,WC023_19,6489026.98730469,14228.5162956465
190,Western Cape,Drakenstein Local Municipality,WC023,20,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203020,WC023_20,928450.306640625,4659.69057846906
191,Western Cape,Drakenstein Local Municipality,WC023,21,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203021,WC023_21,735161.549316406,5068.94364610077
192,Western Cape,Drakenstein Local Municipality,WC023,22,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203022,WC023_22,4547747.70996094,12211.5477160001
193,Western Cape,Drakenstein Local Municipality,WC023,23,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203023,WC023_23,7100529.15478516,11698.6568374033
194,Western Cape,Drakenstein Local Municipality,WC023,24,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203024,WC023_24,812220.215820313,4414.74420772132
195,Western Cape,Drakenstein Local Municipality,WC023,25,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203025,WC023_25,205970508.15332,91769.1162367631
196,Western Cape,Drakenstein Local Municipality,WC023,26,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203026,WC023_26,1119958.60791016,5774.39695517438
197,Western Cape,Drakenstein Local Municipality,WC023,27,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203027,WC023_27,743178.05078125,4003.09719114356
198,Western Cape,Drakenstein Local Municipality,WC023,28,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203028,WC023_28,282438806.928711,92961.9987431614
199,Western Cape,Drakenstein Local Municipality,WC023,29,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203029,WC023_29,55333620.1337891,50868.7781005562
200,Western Cape,Drakenstein Local Municipality,WC023,30,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203030,WC023_30,106392061.060059,47937.7037702412
201,Western Cape,Drakenstein Local Municipality,WC023,31,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203031,WC023_31,683572580.878906,175686.204571411
202,Western Cape,Drakenstein Local Municipality,WC023,32,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203032,WC023_32,560308.735351563,4284.64282823248
203,Western Cape,Drakenstein Local Municipality,WC023,33,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10203033,WC023_33,2116390.67724609,7943.74766445526
204,Western Cape,George Local Municipality,WC044,1,Garden Route,DC4,11/24/2020 12:00:00 AM,10404001,WC044_1,2212467.22167969,9737.36158017343
205,Western Cape,George Local Municipality,WC044,2,Garden Route,DC4,11/24/2020 12:00:00 AM,10404002,WC044_2,3130751.61914063,8567.73838006245
206,Western Cape,George Local Municipality,WC044,3,Garden Route,DC4,11/24/2020 12:00:00 AM,10404003,WC044_3,7483868.74707031,15970.2647267148
207,Western Cape,George Local Municipality,WC044,4,Garden Route,DC4,11/24/2020 12:00:00 AM,10404004,WC044_4,88502716.3564453,69661.5474449706
208,Western Cape,George Local Municipality,WC044,5,Garden Route,DC4,11/24/2020 12:00:00 AM,10404005,WC044_5,3941245.66601563,13071.094519109
209,Western Cape,George Local Municipality,WC044,6,Garden Route,DC4,11/24/2020 12:00:00 AM,10404006,WC044_6,1795664.83984375,6668.40340045044
210,Western Cape,George Local Municipality,WC044,7,Garden Route,DC4,11/24/2020 12:00:00 AM,10404007,WC044_7,1599516.26660156,6027.97197191684
211,Western Cape,George Local Municipality,WC044,8,Garden Route,DC4,11/24/2020 12:00:00 AM,10404008,WC044_8,1469928.02441406,5423.74879107522
212,Western Cape,George Local Municipality,WC044,9,Garden Route,DC4,11/24/2020 12:00:00 AM,10404009,WC044_9,1121535.78222656,6121.03768922502
213,Western Cape,George Local Municipality,WC044,10,Garden Route,DC4,11/24/2020 12:00:00 AM,10404010,WC044_10,634369.983398438,3999.21297052035
214,Western Cape,George Local Municipality,WC044,11,Garden Route,DC4,11/24/2020 12:00:00 AM,10404011,WC044_11,21274266.1621094,27395.3218406542
215,Western Cape,George Local Municipality,WC044,12,Garden Route,DC4,11/24/2020 12:00:00 AM,10404012,WC044_12,2394903.63183594,9068.9309568412
216,Western Cape,George Local Municipality,WC044,13,Garden Route,DC4,11/24/2020 12:00:00 AM,10404013,WC044_13,2585232.03515625,8119.9880938875
217,Western Cape,George Local Municipality,WC044,14,Garden Route,DC4,11/24/2020 12:00:00 AM,10404014,WC044_14,5330568.5078125,11568.735297152
218,Western Cape,George Local Municipality,WC044,15,Garden Route,DC4,11/24/2020 12:00:00 AM,10404015,WC044_15,1306758.171875,6174.30141733109
219,Western Cape,George Local Municipality,WC044,16,Garden Route,DC4,11/24/2020 12:00:00 AM,10404016,WC044_16,4446528.78320313,11577.9431469513
220,Western Cape,George Local Municipality,WC044,17,Garden Route,DC4,11/24/2020 12:00:00 AM,10404017,WC044_17,7988515.62011719,16315.9355200196
221,Western Cape,George Local Municipality,WC044,18,Garden Route,DC4,11/24/2020 12:00:00 AM,10404018,WC044_18,21651765.6650391,23363.0217115581
222,Western Cape,George Local Municipality,WC044,19,Garden Route,DC4,11/24/2020 12:00:00 AM,10404019,WC044_19,10291584.2285156,21788.3418075002
223,Western Cape,George Local Municipality,WC044,20,Garden Route,DC4,11/24/2020 12:00:00 AM,10404020,WC044_20,3434170.64160156,8516.61471793839
224,Western Cape,George Local Municipality,WC044,21,Garden Route,DC4,11/24/2020 12:00:00 AM,10404021,WC044_21,14074632.9570313,25258.4574281063
225,Western Cape,George Local Municipality,WC044,22,Garden Route,DC4,11/24/2020 12:00:00 AM,10404022,WC044_22,694073821.311523,176652.846226192
226,Western Cape,George Local Municipality,WC044,23,Garden Route,DC4,11/24/2020 12:00:00 AM,10404023,WC044_23,186671527.171875,105160.17418918
227,Western Cape,George Local Municipality,WC044,24,Garden Route,DC4,11/24/2020 12:00:00 AM,10404024,WC044_24,2398651387.02539,389924.237244842
228,Western Cape,George Local Municipality,WC044,25,Garden Route,DC4,11/24/2020 12:00:00 AM,10404025,WC044_25,4008581297.78906,469681.835416243
229,Western Cape,George Local Municipality,WC044,26,Garden Route,DC4,11/24/2020 12:00:00 AM,10404026,WC044_26,14923269.0136719,21784.0579499313
230,Western Cape,George Local Municipality,WC044,27,Garden Route,DC4,11/24/2020 12:00:00 AM,10404027,WC044_27,4820008.67578125,12933.5132762774
231,Western Cape,George Local Municipality,WC044,28,Garden Route,DC4,11/24/2020 12:00:00 AM,10404028,WC044_28,4191321.81152344,8683.97469621764
232,Western Cape,Hessequa Local Municipality,WC042,1,Garden Route,DC4,11/24/2020 12:00:00 AM,10402001,WC042_1,1300460967.50781,195890.378313183
233,Western Cape,Hessequa Local Municipality,WC042,2,Garden Route,DC4,11/24/2020 12:00:00 AM,10402002,WC042_2,8504006.71191406,15424.7074957023
234,Western Cape,Hessequa Local Municipality,WC042,3,Garden Route,DC4,11/24/2020 12:00:00 AM,10402003,WC042_3,40462874.8398438,50297.4819559852
235,Western Cape,Hessequa Local Municipality,WC042,4,Garden Route,DC4,11/24/2020 12:00:00 AM,10402004,WC042_4,2882633865.30859,320327.371084112
236,Western Cape,Hessequa Local Municipality,WC042,5,Garden Route,DC4,11/24/2020 12:00:00 AM,10402005,WC042_5,2050999.5546875,6359.17100606815
237,Western Cape,Hessequa Local Municipality,WC042,6,Garden Route,DC4,11/24/2020 12:00:00 AM,10402006,WC042_6,2491653087.19336,304613.580748471
238,Western Cape,Hessequa Local Municipality,WC042,7,Garden Route,DC4,11/24/2020 12:00:00 AM,10402007,WC042_7,40646229.8232422,33229.0913399221
239,Western Cape,Hessequa Local Municipality,WC042,8,Garden Route,DC4,11/24/2020 12:00:00 AM,10402008,WC042_8,8593977.35742188,12510.9398527515
240,Western Cape,Hessequa Local Municipality,WC042,9,Garden Route,DC4,11/24/2020 12:00:00 AM,10402009,WC042_9,1613290266.21094,231555.168852248
241,Western Cape,Kannaland Local Municipality,WC041,1,Garden Route,DC4,11/24/2020 12:00:00 AM,10401001,WC041_1,4689962.54101563,12591.5425266321
242,Western Cape,Kannaland Local Municipality,WC041,2,Garden Route,DC4,11/24/2020 12:00:00 AM,10401002,WC041_2,846678957.924805,153694.232076575
243,Western Cape,Kannaland Local Municipality,WC041,3,Garden Route,DC4,11/24/2020 12:00:00 AM,10401003,WC041_3,1105608432.99805,196354.479648974
244,Western Cape,Kannaland Local Municipality,WC041,4,Garden Route,DC4,11/24/2020 12:00:00 AM,10401004,WC041_4,4930507089.58496,446156.962815841
245,Western Cape,Knysna Local Municipality,WC048,1,Garden Route,DC4,11/24/2020 12:00:00 AM,10408001,WC048_1,70329563.7412109,68297.0158260833
246,Western Cape,Knysna Local Municipality,WC048,2,Garden Route,DC4,11/24/2020 12:00:00 AM,10408002,WC048_2,497688263.719727,115722.326796274
247,Western Cape,Knysna Local Municipality,WC048,3,Garden Route,DC4,11/24/2020 12:00:00 AM,10408003,WC048_3,1821401.17871094,9612.58710098512
248,Western Cape,Knysna Local Municipality,WC048,4,Garden Route,DC4,11/24/2020 12:00:00 AM,10408004,WC048_4,614248535.105469,128903.319596414
249,Western Cape,Knysna Local Municipality,WC048,5,Garden Route,DC4,11/24/2020 12:00:00 AM,10408005,WC048_5,313337755.987305,136924.215177528
250,Western Cape,Knysna Local Municipality,WC048,6,Garden Route,DC4,11/24/2020 12:00:00 AM,10408006,WC048_6,2329604.95996094,8085.03390168615
251,Western Cape,Knysna Local Municipality,WC048,7,Garden Route,DC4,11/24/2020 12:00:00 AM,10408007,WC048_7,3817771.71679688,8191.05042858814
252,Western Cape,Knysna Local Municipality,WC048,8,Garden Route,DC4,11/24/2020 12:00:00 AM,10408008,WC048_8,2288920.65722656,6510.28024347991
253,Western Cape,Knysna Local Municipality,WC048,9,Garden Route,DC4,11/24/2020 12:00:00 AM,10408009,WC048_9,81218347.2373047,60715.1075171391
254,Western Cape,Knysna Local Municipality,WC048,10,Garden Route,DC4,11/24/2020 12:00:00 AM,10408010,WC048_10,25134215.6162109,31907.7281218906
255,Western Cape,Knysna Local Municipality,WC048,11,Garden Route,DC4,11/24/2020 12:00:00 AM,10408011,WC048_11,3055217.43261719,8079.10551188996
256,Western Cape,Laingsburg Local Municipality,WC051,1,Central Karoo,DC5,11/24/2020 12:00:00 AM,10501001,WC051_1,55428425.0849609,48445.3797984994
257,Western Cape,Laingsburg Local Municipality,WC051,2,Central Karoo,DC5,11/24/2020 12:00:00 AM,10501002,WC051_2,12245676678.3125,756616.086595719
258,Western Cape,Laingsburg Local Municipality,WC051,3,Central Karoo,DC5,11/24/2020 12:00:00 AM,10501003,WC051_3,169931966.142578,68452.541579035
259,Western Cape,Laingsburg Local Municipality,WC051,4,Central Karoo,DC5,11/24/2020 12:00:00 AM,10501004,WC051_4,81918171.6425781,54789.9239529227
260,Western Cape,Langeberg Local Municipality,WC026,1,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206001,WC026_1,3927356.50976563,10635.2989108633
261,Western Cape,Langeberg Local Municipality,WC026,2,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206002,WC026_2,1291101.13378906,5088.88202486839
262,Western Cape,Langeberg Local Municipality,WC026,3,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206003,WC026_3,3424485.61816406,13374.366164821
263,Western Cape,Langeberg Local Municipality,WC026,4,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206004,WC026_4,25896374.4394531,22181.404526526
264,Western Cape,Langeberg Local Municipality,WC026,5,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206005,WC026_5,1146770641.54297,176720.039716208
265,Western Cape,Langeberg Local Municipality,WC026,6,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206006,WC026_6,508145523.233887,121557.913080532
266,Western Cape,Langeberg Local Municipality,WC026,7,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206007,WC026_7,2347977759.77734,282962.513969071
267,Western Cape,Langeberg Local Municipality,WC026,8,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206008,WC026_8,982996544.416016,238448.045493536
268,Western Cape,Langeberg Local Municipality,WC026,9,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206009,WC026_9,170463805.768555,59600.8839496785
269,Western Cape,Langeberg Local Municipality,WC026,10,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206010,WC026_10,7128338.49316406,14861.8328439412
270,Western Cape,Langeberg Local Municipality,WC026,11,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206011,WC026_11,265531413.129883,125467.687636355
271,Western Cape,Langeberg Local Municipality,WC026,12,Cape Winelands,DC2,11/24/2020 12:00:00 AM,10206012,WC026_12,1093312139.48242,181757.102028745
272,Western Cape,Matzikama Local Municipality,WC011,1,West Coast,DC1,11/24/2020 12:00:00 AM,10101001,WC011_1,278731104.568848,106938.726814773
273,Western Cape,Matzikama Local Municipality,WC011,2,West Coast,DC1,11/24/2020 12:00:00 AM,10101002,WC011_2,647624030.194336,163241.280428911
274,Western Cape,Matzikama Local Municipality,WC011,3,West Coast,DC1,11/24/2020 12:00:00 AM,10101003,WC011_3,267660252.000488,84291.8336190219
275,Western Cape,Matzikama Local Municipality,WC011,4,West Coast,DC1,11/24/2020 12:00:00 AM,10101004,WC011_4,58206774.5371094,37080.3336910404
276,Western Cape,Matzikama Local Municipality,WC011,5,West Coast,DC1,11/24/2020 12:00:00 AM,10101005,WC011_5,945280633.042969,215371.529888544
277,Western Cape,Matzikama Local Municipality,WC011,6,West Coast,DC1,11/24/2020 12:00:00 AM,10101006,WC011_6,190946211.642578,80946.1548794989
278,Western Cape,Matzikama Local Municipality,WC011,7,West Coast,DC1,11/24/2020 12:00:00 AM,10101007,WC011_7,4110969582.24121,337678.034492075
279,Western Cape,Matzikama Local Municipality,WC011,8,West Coast,DC1,11/24/2020 12:00:00 AM,10101008,WC011_8,11320570505.3813,660008.441200517
280,Western Cape,Mossel Bay Local Municipality,WC043,1,Garden Route,DC4,11/24/2020 12:00:00 AM,10403001,WC043_1,3873668.72851563,9286.44454118827
281,Western Cape,Mossel Bay Local Municipality,WC043,2,Garden Route,DC4,11/24/2020 12:00:00 AM,10403002,WC043_2,831598.79296875,6129.73512777968
282,Western Cape,Mossel Bay Local Municipality,WC043,3,Garden Route,DC4,11/24/2020 12:00:00 AM,10403003,WC043_3,980948.36328125,6564.75094665063
283,Western Cape,Mossel Bay Local Municipality,WC043,4,Garden Route,DC4,11/24/2020 12:00:00 AM,10403004,WC043_4,190269611.595703,101968.244685088
284,Western Cape,Mossel Bay Local Municipality,WC043,5,Garden Route,DC4,11/24/2020 12:00:00 AM,10403005,WC043_5,182183875.689453,128020.317681865
285,Western Cape,Mossel Bay Local Municipality,WC043,6,Garden Route,DC4,11/24/2020 12:00:00 AM,10403006,WC043_6,9119680.94335938,16849.8943868608
286,Western Cape,Mossel Bay Local Municipality,WC043,7,Garden Route,DC4,11/24/2020 12:00:00 AM,10403007,WC043_7,1878180995.42969,247219.162322234
287,Western Cape,Mossel Bay Local Municipality,WC043,8,Garden Route,DC4,11/24/2020 12:00:00 AM,10403008,WC043_8,6793740.07128906,24617.9631454571
288,Western Cape,Mossel Bay Local Municipality,WC043,9,Garden Route,DC4,11/24/2020 12:00:00 AM,10403009,WC043_9,3102158.16503906,8605.65957493521
289,Western Cape,Mossel Bay Local Municipality,WC043,10,Garden Route,DC4,11/24/2020 12:00:00 AM,10403010,WC043_10,9634067.13476563,17551.0060044831
290,Western Cape,Mossel Bay Local Municipality,WC043,11,Garden Route,DC4,11/24/2020 12:00:00 AM,10403011,WC043_11,398919168.147461,133776.290911404
291,Western Cape,Mossel Bay Local Municipality,WC043,12,Garden Route,DC4,11/24/2020 12:00:00 AM,10403012,WC043_12,1879103.21875,8826.49359557686
292,Western Cape,Mossel Bay Local Municipality,WC043,13,Garden Route,DC4,11/24/2020 12:00:00 AM,10403013,WC043_13,2597077.24902344,9327.7628246112
293,Western Cape,Mossel Bay Local Municipality,WC043,14,Garden Route,DC4,11/24/2020 12:00:00 AM,10403014,WC043_14,231441161.692383,99532.3734187161
294,Western Cape,Mossel Bay Local Municipality,WC043,15,Garden Route,DC4,11/24/2020 12:00:00 AM,10403015,WC043_15,1828987.03808594,7468.93488038932
295,Western Cape,Oudtshoorn Local Municipality,WC045,1,Garden Route,DC4,11/24/2020 12:00:00 AM,10405001,WC045_1,14059330.2929688,18948.7691662577
